timestamp, est_lat, est_long, est_alt, est_alt_ellipsoid, est_eph, est_epv
1706113566389034, 47.397744593039043082, 8.5455939796965125765, 488.049835205078125, 488.069854736328125, 0.29611364006996154785, 0.28926166892051696777
1706113566397034, 47.397744594076016256, 8.5455939733544248327, 488.0496826171875, 488.0697021484375, 0.29692727327346801758, 0.28976407647132873535
1706113566413034, 47.397744596095272129, 8.545593960816553647, 488.049346923828125, 488.069366455078125, 0.29856735467910766602, 0.29077389836311340332
1706113566421034, 47.397744597078364848, 8.5455939546187895672, 488.0491943359375, 488.0692138671875, 0.29939386248588562012, 0.29128134250640869141
1706113566429034, 47.397744591585592389, 8.5455939568562886421, 488.049530029296875, 488.06793212890625, 0.28781971335411071777, 0.28545600175857543945
1706113566437034, 47.397744586218507834, 8.5455939589843072923, 488.049835205078125, 488.0682373046875, 0.28858706355094909668, 0.28594750165939331055
1706113566453034, 47.397744575845912607, 8.545593962928537124, 488.050506591796875, 488.06890869140625, 0.29013413190841674805, 0.28693550825119018555
1706113566461034, 47.397744570832898603, 8.545593964752074001, 488.050811767578125, 488.0692138671875, 0.2909139096736907959, 0.28743204474449157715
1706113566469034, 47.397744565930288729, 8.5455939664811761958, 488.0511474609375, 488.069549560546875, 0.29169785976409912109, 0.28793025016784667969
1706113566477034, 47.397744561134636854, 8.5455939681192099044, 488.05145263671875, 488.069854736328125, 0.29248598217964172363, 0.28746375441551208496
1706113566493034, 47.397744551850998107, 8.5455939711347443932, 488.05206298828125, 488.070465087890625, 0.29407477378845214844, 0.28846523165702819824
1706113566501034, 47.397744547356325029, 8.5455939725185814382, 488.0523681640625, 488.070770263671875, 0.2948754429817199707, 0.28896853327751159668
1706113566509034, 47.397744542955464908, 8.5455939738230313196, 488.052703857421875, 488.07110595703125, 0.2956797182559967041, 0.28947350382804870605
1706113566517034, 47.397744538646257695, 8.5455939750498739471, 488.053009033203125, 488.0714111328125, 0.29648876190185546875, 0.28998020291328430176
1706113566533034, 47.397744530293721255, 8.5455939772774751617, 488.053619384765625, 488.072021484375, 0.29811951518058776855, 0.29000636935234069824
1706113566541034, 47.397744526245823238, 8.5455939782806069616, 488.053924560546875, 488.07232666015625, 0.29894119501113891602, 0.29051643610000610352
1706113566549034, 47.397744522280497392, 8.5455939792116755171, 488.05419921875, 488.072601318359375, 0.29976710677146911621, 0.29102823138236999512
1706113566557034, 47.397744517878820147, 8.5455939851205986457, 488.055023193359375, 488.081268310546875, 0.28816258907318115234, 0.28613817691802978516
1706113566573034, 47.397744509341357855, 8.5455939964316254276, 488.056610107421875, 488.082855224609375, 0.28970104455947875977, 0.28713431954383850098
1706113566581034, 47.397744505200996912, 8.5455940018422467119, 488.057373046875, 488.0836181640625, 0.29047644138336181641, 0.28667652606964111328
1706113566589034, 47.397744501143463935, 8.5455940070950831, 488.05810546875, 488.0843505859375, 0.29125589132308959961, 0.28717723488807678223
1706113566597034, 47.397744497166740985, 8.5455940121942912668, 488.058837890625, 488.0850830078125, 0.29203945398330688477, 0.2876796424388885498
1706113566613034, 47.397744489446985483, 8.5455940219464743279, 488.060272216796875, 488.086517333984375, 0.29361891746520996094, 0.28868958353996276855
1706113566621034, 47.397744485700222583, 8.5455940266067749178, 488.06097412109375, 488.08721923828125, 0.29441484808921813965, 0.28919717669486999512
1706113566629034, 47.397744482026361368, 8.5455940311278997257, 488.0616455078125, 488.087890625, 0.29521486163139343262, 0.28872722387313842773
1706113566637034, 47.397744478423383896, 8.5455940355134138997, 488.06231689453125, 488.08856201171875, 0.29601898789405822754, 0.28923654556274414062
1706113566653034, 47.397744471423798984, 8.5455940438882933563, 488.063629150390625, 488.089874267578125, 0.29763969779014587402, 0.2902603447437286377
1706113566661034, 47.397744468023851994, 8.5455940478826111217, 488.06427001953125, 488.09051513671875, 0.29845625162124633789, 0.29077485203742980957
1706113566669034, 47.397744464688358335, 8.5455940517516104649, 488.064910888671875, 488.091156005859375, 0.29927694797515869141, 0.29129111766815185547
1706113566677034, 47.397744461415854289, 8.5455940554974709755, 488.06549072265625, 488.09173583984375, 0.30010178685188293457, 0.29080849885940551758
1706113566693034, 47.397744449435009528, 8.5455940701299031304, 488.0657958984375, 488.08331298828125, 0.28924146294593811035, 0.2864068150520324707
1706113566701034, 47.397744443625576594, 8.5455940771706391246, 488.06591796875, 488.08343505859375, 0.29001215100288391113, 0.28690996766090393066
1706113566709034, 47.397744437932324502, 8.5455940840324071672, 488.066070556640625, 488.083587646484375, 0.29078632593154907227, 0.28741490840911865234
1706113566725034, 47.397744426882447044, 8.5455940972388351184, 488.06640625, 488.08392333984375, 0.29234778881072998047, 0.28842994570732116699
1706113566733034, 47.397744421519924174, 8.5455941035912168502, 488.066558837890625, 488.084075927734375, 0.29313459992408752441, 0.28796860575675964355
1706113566741034, 47.397744416261659239, 8.5455941097816570107, 488.06671142578125, 488.084228515625, 0.29392543435096740723, 0.28847879171371459961
1706113566749034, 47.397744411105122708, 8.5455941158141133229, 488.066864013671875, 488.084381103515625, 0.2947203218936920166, 0.28899070620536804199
1706113566757034, 47.397744406047479515, 8.5455941216921491588, 488.0670166015625, 488.08453369140625, 0.29551926255226135254, 0.28950440883636474609
1706113566773034, 47.397744396218563168, 8.5455941329988238664, 488.067352294921875, 488.084869384765625, 0.2971293330192565918, 0.29053708910942077637
1706113566781034, 47.397744391442735434, 8.5455941384332003707, 488.0675048828125, 488.08502197265625, 0.29794046282768249512, 0.29006314277648925781
