timestamp,gyro_rad0,gyro_rad1,gyro_rad2,acc0,acc1,acc2,gps_lat,gps_long,gps_alt,gps_alt_ellipsoid,gps_eph,gps_epv,att0,att1,att2,att3,est_lat,est_long,est_alt,est_alt_ellipsoid,est_eph,est_epv
12208536000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47.397742164661806896,8.5455959380869011,492.990020751953125,492.972320556640625,0.28451976180076599121,0.29734733700752258301
1706113566389034,-,-,-,-,-,-,-,-,-,-,-,-,-0.00186357,0.00044008,-0.000644207,0.999998,47.397744593039043082,8.5455939796965125765,488.049835205078125,488.069854736328125,0.29611364006996154785,0.28926166892051696777
1706113566397034,-,-,-,-,-,-,-,-,-,-,-,-,-0.00186357,0.00044008,-0.000644207,0.999998,47.397744594076016256,8.5455939733544248327,488.0496826171875,488.0697021484375,0.29692727327346801758,0.28976407647132873535
1706113566401034,-1.43877e-07,-1.11386e-07,-2.2009e-15,3.68392e-07,-3.04841e-07,-9.8,-,-,-,-,-,-,-0.00185372,0.00043795,-0.000639235,0.999998,47.397744594076016256,8.5455939733544248327,488.0496826171875,488.0697021484375,0.29692727327346801758,0.28976407647132873535
1706113566409034,-1.41015e-07,-1.09169e-07,-2.14322e-15,3.6108e-07,-2.95378e-07,-9.8,-,-,-,-,-,-,-0.00184738,0.000436728,-0.000636084,0.999998,47.397744594076016256,8.5455939733544248327,488.0496826171875,488.0697021484375,0.29692727327346801758,0.28976407647132873535
1706113566413034,-1.41015e-07,-1.09169e-07,-2.14322e-15,3.6108e-07,-2.95378e-07,-9.8,-,-,-,-,-,-,-0.00184738,0.000436728,-0.000636084,0.999998,47.397744596095272129,8.545593960816553647,488.049346923828125,488.069366455078125,0.29856735467910766602,0.29077389836311340332
1706113566421034,-1.36827e-07,-1.05924e-07,-2.06311e-15,3.50303e-07,-2.81568e-07,-9.8,-,-,-,-,-,-,-0.00183822,0.000435167,-0.000631608,0.999998,47.397744597078364848,8.5455939546187895672,488.0491943359375,488.0692138671875,0.29939386248588562012,0.29128134250640869141
1706113566425034,-1.3546e-07,-1.04867e-07,-2.05089e-15,3.46967e-07,-2.77053e-07,-9.8,-,-,-,-,-,-,-0.00183532,0.000434741,-0.000630212,0.999998,47.397744597078364848,8.5455939546187895672,488.0491943359375,488.0692138671875,0.29939386248588562012,0.29128134250640869141
1706113566429034,-1.3546e-07,-1.04867e-07,-2.05089e-15,3.46967e-07,-2.77053e-07,-9.8,47.397741392043919006,8.5455954771110267387,487.93829345703125,487.93829345703125,0.89999997615814208984,1.7799999713897705078,-0.00183532,0.000434741,-0.000630212,0.999998,47.397744591585592389,8.5455939568562886421,488.049530029296875,488.06793212890625,0.28781971335411071777,0.28545600175857543945
1706113566437034,-1.3546e-07,-1.04867e-07,-2.05089e-15,3.46967e-07,-2.77053e-07,-9.8,47.397741392043919006,8.5455954771110267387,487.93829345703125,487.93829345703125,0.89999997615814208984,1.7799999713897705078,-0.00183532,0.000434741,-0.000630212,0.999998,47.397744586218507834,8.5455939589843072923,488.049835205078125,488.0682373046875,0.28858706355094909668,0.28594750165939331055
1706113566441034,-1.30121e-07,-1.00736e-07,-1.94457e-15,3.33253e-07,-2.59332e-07,-9.8,47.397741392043919006,8.5455954771110267387,487.93829345703125,487.93829345703125,0.89999997615814208984,1.7799999713897705078,-0.00184783,0.00043889,-0.000633264,0.999998,47.397744586218507834,8.5455939589843072923,488.049835205078125,488.0682373046875,0.28858706355094909668,0.28594750165939331055
1706113566449034,-1.27531e-07,-9.87302e-08,-1.9244e-15,3.26506e-07,-2.5075e-07,-9.8,47.397741392043919006,8.5455954771110267387,487.93829345703125,487.93829345703125,0.89999997615814208984,1.7799999713897705078,-0.00185841,0.000442072,-0.000636409,0.999998,47.397744586218507834,8.5455939589843072923,488.049835205078125,488.0682373046875,0.28858706355094909668,0.28594750165939331055
1706113566453034,-1.27531e-07,-9.87302e-08,-1.9244e-15,3.26506e-07,-2.5075e-07,-9.8,47.397741392043919006,8.5455954771110267387,487.93829345703125,487.93829345703125,0.89999997615814208984,1.7799999713897705078,-0.00185841,0.000442072,-0.000636409,0.999998,47.397744575845912607,8.545593962928537124,488.050506591796875,488.06890869140625,0.29013413190841674805,0.28693550825119018555
1706113566461034,-1.23743e-07,-9.57971e-08,-1.86043e-15,3.16803e-07,-2.3825e-07,-9.8,47.397741392043919006,8.5455954771110267387,487.93829345703125,487.93829345703125,0.89999997615814208984,1.7799999713897705078,-0.0018748,0.000447023,-0.000641402,0.999998,47.397744570832898603,8.545593964752074001,488.050811767578125,488.0692138671875,0.2909139096736907959,0.28743204474449157715
1706113566469034,-1.21281e-07,-9.38917e-08,-1.82498e-15,3.10566e-07,-2.30099e-07,-9.8,47.397741392043919006,8.5455954771110267387,487.93829345703125,487.93829345703125,0.89999997615814208984,1.7799999713897705078,-0.00188614,0.000450445,-0.000644946,0.999998,47.397744565930288729,8.5455939664811761958,488.0511474609375,488.069549560546875,0.29169785976409912109,0.28793025016784667969
1706113566477034,-1.21281e-07,-9.38917e-08,-1.82498e-15,3.10566e-07,-2.30099e-07,-9.8,47.397741392043919006,8.5455954771110267387,487.93829345703125,487.93829345703125,0.89999997615814208984,1.7799999713897705078,-0.00188614,0.000450445,-0.000644946,0.999998,47.397744561134636854,8.5455939681192099044,488.05145263671875,488.069854736328125,0.29248598217964172363,0.28746375441551208496
