timestamp, est_lat, est_long, est_alt, est_alt_ellipsoid, est_eph, est_epv
1706115297105147, 47.397734170303444046, 8.5456126641984635484, 487.94671630859375, 488.01544189453125, 0.28703099489212036133, 0.2992712855339050293
1706115297113147, 47.397734168661017407, 8.5456126647733778867, 487.9468994140625, 488.015625, 0.28772833943367004395, 0.29986920952796936035
1706115297121147, 47.397734167027714136, 8.5456126653482940014, 487.94708251953125, 488.01580810546875, 0.28842890262603759766, 0.29937690496444702148
1706115297129147, 47.397734165404060036, 8.5456126659216238295, 487.947265625, 488.0159912109375, 0.28913259506225585938, 0.29997628927230834961
1706115297145147, 47.397734162185152229, 8.5456126670635352838, 487.947601318359375, 488.016326904296875, 0.29054951667785644531, 0.3011805117130279541
1706115297153147, 47.397734160589365615, 8.5456126676305306233, 487.94775390625, 488.0164794921875, 0.29126274585723876953, 0.30178537964820861816
1706115297161147, 47.39773415900270237, 8.545612668194360495, 487.947906494140625, 488.016632080078125, 0.29197916388511657715, 0.30239203572273254395
1706115297169147, 47.39773415742460827, 8.5456126687534368358, 487.948028564453125, 488.016754150390625, 0.29269877076148986816, 0.30188077688217163086
1706115297185147, 47.397734154296827569, 8.5456126698652550289, 487.94830322265625, 488.01702880859375, 0.29414761066436767578, 0.30309879779815673828
1706115297193147, 47.397734152746608061, 8.5456126704148296369, 487.94842529296875, 488.01715087890625, 0.29487681388854980469, 0.30371055006980895996
1706115297201147, 47.397734150953560572, 8.5456126658440147992, 487.948394775390625, 488.020355224609375, 0.28452917933464050293, 0.2976468205451965332
1706115297209147, 47.397734149179811425, 8.5456126613713934148, 487.9483642578125, 488.02032470703125, 0.28521543741226196289, 0.29823905229568481445
1706115297225147, 47.397734145688069418, 8.5456126527080673583, 487.948272705078125, 488.020233154296875, 0.28659737110137939453, 0.29835239052772521973
1706115297233147, 47.397734143970062348, 8.5456126485094401346, 487.9482421875, 488.02020263671875, 0.2872931063175201416, 0.29894793033599853516
1706115297241147, 47.397734142269754898, 8.545612644397923674, 487.94818115234375, 488.0201416015625, 0.28799197077751159668, 0.2995452880859375
1706115297249147, 47.397734140587132856, 8.5456126403687626691, 487.9481201171875, 488.02008056640625, 0.28869399428367614746, 0.30014443397521972656
1706115297265147, 47.397734137273893396, 8.5456126325511796438, 487.947998046875, 488.01995849609375, 0.29010757803916931152, 0.30024662613868713379
1706115297273147, 47.397734135642195952, 8.5456126287564213584, 487.94793701171875, 488.0198974609375, 0.2908191382884979248, 0.30084905028343200684
1706115297281147, 47.397734134027643904, 8.5456126250345150197, 487.947845458984375, 488.019805908203125, 0.29153388738632202148, 0.30145332217216491699
1706115297289147, 47.397734132429185649, 8.5456126213838814465, 487.947784423828125, 488.019744873046875, 0.29225182533264160156, 0.30205941200256347656
1706115297305147, 47.397734129278887849, 8.5456126142916719601, 487.947601318359375, 488.019561767578125, 0.2936954498291015625, 0.30327710509300231934
1706115297313147, 47.39773412772706962, 8.5456126108469305791, 487.947540283203125, 488.019500732421875, 0.29442295432090759277, 0.30388867855072021484
1706115297321147, 47.397734125336867805, 8.5456126063917299263, 487.9476318359375, 488.025482177734375, 0.28412804007530212402, 0.29675382375717163086
1706115297329147, 47.397734122985816896, 8.5456126020252227704, 487.947723388671875, 488.02557373046875, 0.28481283783912658691, 0.29734376072883605957
1706115297345147, 47.397734118396257941, 8.5456125935487836642, 487.9478759765625, 488.025726318359375, 0.28619179129600524902, 0.29852905869483947754
1706115297353147, 47.397734116156165385, 8.5456125894372654273, 487.94793701171875, 488.025787353515625, 0.28688600659370422363, 0.29912444949150085449
1706115297361147, 47.397734113951436541, 8.5456125854065216885, 487.947998046875, 488.025848388671875, 0.28758338093757629395, 0.29972165822982788086
1706115297369147, 47.397734111781026911, 8.5456125814565506715, 487.94805908203125, 488.025909423828125, 0.28828391432762145996, 0.29923024773597717285
1706115297385147, 47.397734107540969717, 8.5456125737862596026, 487.9481201171875, 488.025970458984375, 0.28969451785087585449, 0.30042940378189086914
1706115297393147, 47.397734105469183419, 8.5456125700627705299, 487.948150634765625, 488.0260009765625, 0.29040455818176269531, 0.30103170871734619141
1706115297401147, 47.397734103428490471, 8.5456125664121351804, 487.948150634765625, 488.0260009765625, 0.29111778736114501953, 0.30163586139678955078
1706115297409147, 47.397734101418343755, 8.545612562831188086, 487.94818115234375, 488.026031494140625, 0.29183423519134521484, 0.30224180221557617188
1706115297425147, 47.397734097485987093, 8.5456125558783533336, 487.94818115234375, 488.026031494140625, 0.29327666759490966797, 0.3023388981819152832
1706115297433147, 47.397734095562675805, 8.5456125525032984314, 487.948150634765625, 488.0260009765625, 0.29400268197059631348, 0.30294811725616455078
1706115297441147, 47.397734093666720412, 8.5456125491931782534, 487.948150634765625, 488.0260009765625, 0.29473191499710083008, 0.30355918407440185547
1706115297449147, 47.397734091336559459, 8.5456125490664742728, 487.9482421875, 488.02880859375, 0.28439643979072570801, 0.29750752449035644531
1706115297465147, 47.397734086730388015, 8.5456125488780028121, 487.948394775390625, 488.028961181640625, 0.28577220439910888672, 0.29761958122253417969
1706115297473147, 47.397734084453304604, 8.5456125488178162897, 487.948455810546875, 488.029022216796875, 0.28646481037139892578, 0.29821264743804931641
1706115297481147, 47.397734082192833682, 8.5456125487782212957, 487.948516845703125, 488.029083251953125, 0.28716057538986206055, 0.29880750179290771484
1706115297489147, 47.397734079948982355, 8.5456125487592160539, 487.94854736328125, 488.02911376953125, 0.28785949945449829102, 0.2994041740894317627
