timestamp, gyro_rad0, gyro_rad1, gyro_rad2, acc0, acc1, acc2
1706115298185147, 2.21177e-17, -1.70379e-17, 1.16815e-17, -8.81978e-12, 1.71103e-07, -9.8
1706115298193147, -1.0758e-12, 1.86605e-17, 2.0126e-17, -8.82035e-12, 1.7092e-07, -9.8
1706115298205147, -1.07572e-12, -2.43224e-17, -6.10709e-19, -8.81794e-12, 1.7092e-07, -9.8
1706115298213147, 1.07582e-12, -3.73729e-17, 1.3271e-17, -8.81865e-12, 1.71103e-07, -9.8
1706115298221147, 3.91261e-17, -3.45431e-17, -4.40778e-18, -8.81838e-12, 1.71042e-07, -9.8
1706115298233147, 7.05871e-17, -2.07228e-17, -1.0393e-17, -8.82009e-12, 1.71042e-07, -9.8
1706115298245147, -1.88227e-17, -9.4607e-17, -7.54561e-18, -8.81642e-12, 1.71042e-07, -9.8
1706115298253147, 1.39081e-17, -1.09844e-17, 8.04573e-18, -8.81983e-12, 1.71042e-07, -9.8
1706115298265147, -2.78353e-17, -3.99911e-17, 8.03154e-18, -8.81742e-12, 1.71042e-07, -9.8
1706115298273147, -2.29851e-17, -7.13876e-18, -2.8442e-18, -8.82129e-12, 1.71103e-07, -9.8
1706115298285147, 4.40186e-17, -2.27954e-17, 3.65212e-18, -8.8213e-12, 1.71103e-07, -9.8
1706115298293147, -1.93619e-18, 4.80174e-18, 2.61096e-17, -8.81793e-12, 1.70981e-07, -9.8
1706115298305147, 2.03903e-17, -2.82552e-17, 4.87584e-18, -8.81776e-12, 1.71042e-07, -9.8
1706115298313147, 5.41066e-17, -3.20153e-17, 4.53575e-18, -8.81987e-12, 1.71042e-07, -9.8
1706115298325147, -2.34652e-17, -1.47641e-17, 4.98347e-18, -8.81769e-12, 1.71042e-07, -9.8
1706115298333147, -1.62656e-17, 1.48322e-17, 1.18949e-17, -8.81999e-12, 1.71042e-07, -9.8
1706115298345147, -1.07584e-12, 1.41237e-17, 6.5799e-18, -8.81885e-12, 1.70981e-07, -9.8
1706115298353147, 1.07581e-12, 8.74014e-18, 4.16057e-18, -8.81827e-12, 1.71103e-07, -9.8
1706115298365147, 1.07574e-12, -1.93834e-18, 1.04654e-17, -8.81769e-12, 1.71103e-07, -9.8
1706115298373147, -1.58294e-17, -1.12703e-17, 5.94268e-18, -8.82053e-12, 1.71103e-07, -9.8
1706115298385147, -3.01137e-18, -2.23966e-17, 8.69848e-18, -8.8183e-12, 1.71042e-07, -9.8
1706115298393147, -4.5018e-17, 2.04842e-17, 1.36341e-17, -8.81809e-12, 1.71042e-07, -9.8
1706115298405147, 2.12289e-17, -6.15061e-17, -5.6655e-19, -8.81815e-12, 1.71042e-07, -9.8
1706115298413147, 8.68078e-18, -3.73408e-17, 1.10197e-17, -8.82065e-12, 1.71042e-07, -9.8
1706115298425147, 5.65462e-17, -4.51676e-17, 7.57666e-18, -8.82029e-12, 1.71042e-07, -9.8
1706115298433147, -1.07576e-12, 2.76539e-17, 2.63789e-17, -8.82045e-12, 1.70981e-07, -9.8
1706115298445147, -1.07572e-12, -2.04049e-17, -9.19074e-18, -8.81758e-12, 1.7092e-07, -9.8
1706115298453147, 1.07584e-12, -2.55667e-17, 1.96715e-18, -8.81878e-12, 1.71103e-07, -9.8
1706115298465147, 3.7341e-17, -2.54139e-17, 1.44005e-17, -8.81711e-12, 1.71042e-07, -9.8
1706115298473147, -1.76468e-18, -3.04731e-17, 4.34216e-20, -8.81957e-12, 1.71042e-07, -9.8
1706115298485147, 3.11099e-18, -4.23193e-18, 9.20437e-18, -8.81843e-12, 1.71042e-07, -9.8
1706115298493147, 3.97852e-17, -8.15022e-17, -1.34627e-18, -8.81836e-12, 1.71042e-07, -9.8
1706115298505147, 3.63877e-17, 9.62679e-17, 2.94699e-17, -8.81941e-12, 1.71042e-07, -9.8
1706115298513147, 5.65954e-17, 7.09837e-17, 1.24348e-17, -8.81996e-12, 1.71103e-07, -9.8
1706115298525147, -7.36173e-17, 2.90051e-17, 6.13004e-18, -8.81946e-12, 1.71103e-07, -9.8
1706115298533147, -1.07572e-12, 2.16432e-17, 9.57486e-18, -8.81837e-12, 1.7092e-07, -9.8
1706115298545147, 5.74002e-17, 2.05981e-17, 1.87264e-17, -8.81908e-12, 1.70981e-07, -9.8
1706115298553147, 4.02625e-17, -7.38118e-17, -1.48673e-18, -8.81601e-12, 1.71042e-07, -9.8
1706115298565147, 4.38869e-17, 8.8284e-17, 4.58866e-18, -8.82291e-12, 1.71042e-07, -9.8
1706115298569147, 2.19249e-17, 9.70385e-17, 8.59923e-18, -8.81864e-12, 1.71042e-07, -9.8
1706115298585147, 3.44807e-17, -7.77933e-18, 1.7639e-17, -8.81972e-12, 1.71042e-07, -9.8
1706115298593147, 7.34888e-17, 2.98058e-17, 2.56818e-17, -8.81761e-12, 1.71042e-07, -9.8
1706115298605147, 1.07583e-12, -3.05416e-18, 1.24783e-17, -8.81898e-12, 1.71103e-07, -9.8
1706115298613147, 2.15756e-17, -2.61337e-17, 8.61494e-18, -8.81847e-12, 1.71103e-07, -9.8
1706115298625147, 3.63382e-18, -1.09306e-17, 6.32742e-18, -8.81866e-12, 1.71042e-07, -9.8
1706115298633147, 1.48985e-17, -1.92466e-17, 1.01167e-17, -8.81854e-12, 1.71042e-07, -9.8
1706115298645147, 3.63769e-17, 9.19964e-18, 1.28062e-17, -8.81906e-12, 1.71042e-07, -9.8
1706115298653147, -1.05933e-17, -7.61401e-18, 6.24473e-18, -8.81759e-12, 1.71042e-07, -9.8
1706115298665147, 3.45556e-17, 2.27361e-17, 8.09525e-18, -8.82089e-12, 1.71042e-07, -9.8
1706115298673147, -1.07581e-12, 4.97397e-17, 2.09049e-17, -8.81799e-12, 1.70981e-07, -9.8
1706115298685147, -1.07573e-12, 7.14517e-18, 9.53363e-18, -8.81757e-12, 1.7092e-07, -9.8
1706115298693147, 1.07582e-12, 4.74133e-17, 1.18963e-17, -8.81917e-12, 1.71103e-07, -9.8
1706115298705147, 1.07581e-12, -3.26092e-17, 1.07363e-17, -8.82092e-12, 1.71103e-07, -9.8
1706115298713147, -2.49367e-17, 4.27847e-17, 1.96504e-17, -8.82014e-12, 1.71042e-07, -9.8
1706115298725147, 2.38564e-17, 7.15708e-18, 8.13797e-19, -8.81956e-12, 1.71042e-07, -9.8
1706115298733147, -4.89201e-17, 2.35244e-17, 9.82945e-18, -8.81941e-12, 1.71042e-07, -9.8
1706115298745147, 1.769e-17, 9.01432e-17, 1.76581e-17, -8.82104e-12, 1.71042e-07, -9.8
1706115298753147, -8.22908e-18, -4.03408e-17, 1.68308e-17, -8.81865e-12, 1.71042e-07, -9.8
1706115298765147, 1.74557e-17, -4.38612e-17, -6.89909e-18, -8.81963e-12, 1.71103e-07, -9.8
1706115298773147, -1.07583e-12, 3.7907e-17, 1.78113e-17, -8.81985e-12, 1.7092e-07, -9.8
1706115298785147, -1.52954e-17, -4.84961e-17, 8.49826e-18, -8.81881e-12, 1.70981e-07, -9.8
1706115298793147, 7.4009e-17, -1.46072e-17, -1.48765e-18, -8.81943e-12, 1.71042e-07, -9.8
1706115298805147, 7.90421e-18, -1.82649e-17, 1.08558e-17, -8.81799e-12, 1.71042e-07, -9.8
1706115298813147, 2.08546e-17, -1.812e-17, 1.59488e-17, -8.81811e-12, 1.71042e-07, -9.8
1706115298825147, 6.80574e-17, 5.37967e-17, 1.23186e-17, -8.8214e-12, 1.71042e-07, -9.8
1706115298833147, 5.78451e-17, 1.4562e-17, 8.59848e-18, -8.81877e-12, 1.71042e-07, -9.8
1706115298845147, 1.07587e-12, 7.74435e-18, 1.52045e-17, -8.81831e-12, 1.71103e-07, -9.8
1706115298853147, -2.39609e-17, -1.98894e-17, 2.02773e-18, -8.81912e-12, 1.71103e-07, -9.8
1706115298865147, 1.79978e-17, 5.4946e-20, 1.65441e-17, -8.81864e-12, 1.71103e-07, -9.8
1706115298873147, 5.01114e-17, -2.04335e-17, 2.72823e-18, -8.81838e-12, 1.70981e-07, -9.8
1706115298885147, 4.76236e-17, -2.35e-17, 9.52462e-18, -8.82047e-12, 1.71042e-07, -9.8
1706115298893147, 2.11975e-17, 4.20926e-18, 1.66581e-18, -8.81713e-12, 1.71042e-07, -9.8
1706115298905147, -1.50577e-17, 4.11044e-17, 8.11642e-18, -8.81922e-12, 1.71042e-07, -9.8
1706115298913147, -1.65359e-17, -2.5713e-17, 1.48228e-17, -8.8196e-12, 1.71042e-07, -9.8
1706115298925147, -1.0758e-12, -3.85447e-17, 1.00033e-17, -8.81775e-12, 1.70981e-07, -9.8
1706115298933147, 1.07588e-12, 1.12827e-17, 3.00783e-18, -8.81871e-12, 1.71103e-07, -9.8
1706115298945147, 1.07583e-12, -6.65188e-18, 1.71526e-17, -8.81702e-12, 1.71103e-07, -9.8
1706115298953147, 1.20157e-17, -1.13128e-17, 5.64371e-18, -8.81984e-12, 1.71042e-07, -9.8
1706115298965147, 3.1649e-17, -3.59405e-17, 7.72961e-18, -8.81989e-12, 1.71042e-07, -9.8
1706115298973147, 5.58624e-17, 8.78324e-18, 1.48936e-17, -8.82121e-12, 1.71042e-07, -9.8
1706115298985147, -7.59648e-17, 4.46788e-17, 1.73486e-17, -8.82023e-12, 1.71042e-07, -9.8
1706115298993147, 1.55202e-17, -1.53026e-17, 2.03698e-18, -8.81989e-12, 1.71042e-07, -9.8
1706115299005147, 1.33357e-17, -6.74287e-18, 5.16401e-18, -8.81828e-12, 1.71103e-07, -9.8
1706115299013147, -1.07573e-12, -1.32045e-17, 4.03382e-19, -8.81773e-12, 1.7092e-07, -9.8
1706115299025147, -1.0758e-12, -1.44285e-17, 6.61582e-18, -8.81823e-12, 1.7092e-07, -9.8
1706115299033147, 1.07585e-12, -3.30906e-17, 1.37748e-17, -8.82029e-12, 1.71103e-07, -9.8
1706115299045147, 3.78354e-18, -1.13505e-17, 4.58653e-18, -8.81929e-12, 1.71042e-07, -9.8
1706115299053147, -2.59146e-17, -1.49117e-18, 2.286e-19, -8.81622e-12, 1.71042e-07, -9.8
1706115299065147, 2.98473e-17, -1.25647e-16, -8.60765e-18, -8.81743e-12, 1.71042e-07, -9.8
1706115299069147, 8.34783e-17, -1.06789e-16, -4.36353e-19, -8.81995e-12, 1.71042e-07, -9.8
1706115299085147, 1.97959e-17, -6.64716e-17, -3.02091e-18, -8.81962e-12, 1.71042e-07, -9.8
1706115299093147, -4.64039e-17, 6.20332e-17, 9.58459e-18, -8.82081e-12, 1.71103e-07, -9.8
1706115299105147, 9.95298e-17, -2.2966e-17, 6.51907e-18, -8.81959e-12, 1.71103e-07, -9.8
1706115299113147, 8.39001e-17, -4.52861e-18, 1.87446e-17, -8.81886e-12, 1.70981e-07, -9.8
1706115299125147, 4.47815e-17, -4.70051e-17, 2.91507e-18, -8.8204e-12, 1.71042e-07, -9.8
1706115299133147, 5.10673e-17, -5.72797e-18, -6.4982e-18, -8.81924e-12, 1.71042e-07, -9.8
1706115299145147, -1.13656e-17, -4.30202e-17, -2.18625e-18, -8.81772e-12, 1.71042e-07, -9.8
1706115299153147, 4.26101e-17, -2.58473e-17, 1.65906e-17, -8.82049e-12, 1.71042e-07, -9.8
1706115299165147, -1.07573e-12, -1.61313e-17, 3.38027e-18, -8.81826e-12, 1.70981e-07, -9.8
1706115299173147, 1.07584e-12, -9.87143e-17, -1.06407e-17, -8.81986e-12, 1.71103e-07, -9.8
1706115299185147, 1.07583e-12, -7.55228e-18, 1.07964e-18, -8.81926e-12, 1.71103e-07, -9.8
1706115299193147, -3.4586e-17, -2.06037e-17, 1.16584e-17, -8.81951e-12, 1.71103e-07, -9.8
1706115299205147, -3.7544e-17, -4.90752e-17, -1.07837e-17, -8.81802e-12, 1.71042e-07, -9.8
1706115299213147, -2.03966e-17, -6.11867e-17, 1.82324e-18, -8.81929e-12, 1.71042e-07, -9.8
1706115299225147, 6.27793e-17, 1.14251e-17, 7.67079e-18, -8.82008e-12, 1.71042e-07, -9.8
1706115299229147, 3.43322e-18, 1.35999e-17, 5.09799e-18, -8.81902e-12, 1.71042e-07, -9.8
1706115299245147, 7.4604e-17, 4.06324e-17, 2.23027e-17, -8.82013e-12, 1.71042e-07, -9.8
1706115299253147, -1.07579e-12, 3.91461e-18, 7.988e-18, -8.81859e-12, 1.70981e-07, -9.8
1706115299265147, -1.07572e-12, -6.22603e-17, -1.73547e-18, -8.81706e-12, 1.7092e-07, -9.8
1706115299273147, 1.07586e-12, -9.78733e-17, 1.9079e-18, -8.82137e-12, 1.71103e-07, -9.8
1706115299285147, 1.30496e-17, -1.18652e-17, 9.45223e-18, -8.82109e-12, 1.71042e-07, -9.8
1706115299293147, -2.22763e-18, -3.2381e-18, 1.09381e-17, -8.81742e-12, 1.71042e-07, -9.8
1706115299305147, 5.54231e-17, 3.25819e-18, 9.47233e-18, -8.81861e-12, 1.71042e-07, -9.8
1706115299313147, 2.66334e-17, -1.81114e-17, 1.08978e-17, -8.81737e-12, 1.71042e-07, -9.8
1706115299325147, 4.27981e-18, 1.08876e-17, 2.50898e-17, -8.81954e-12, 1.71042e-07, -9.8
1706115299333147, -1.44199e-17, 3.35655e-17, 1.44022e-17, -8.82165e-12, 1.71103e-07, -9.8
1706115299345147, 6.58111e-17, 1.84574e-17, 5.61515e-18, -8.82078e-12, 1.71103e-07, -9.8
1706115299353147, -1.07568e-12, -1.25831e-17, 7.36848e-18, -8.81736e-12, 1.7092e-07, -9.8
1706115299365147, 3.53896e-17, -6.94832e-18, 6.45158e-18, -8.81746e-12, 1.70981e-07, -9.8
1706115299373147, -6.64942e-18, -1.66935e-17, 8.11157e-18, -8.8195e-12, 1.71042e-07, -9.8
1706115299385147, -4.2762e-17, 1.80115e-17, 6.04254e-18, -8.82025e-12, 1.71042e-07, -9.8
1706115299393147, 8.35186e-18, -3.06296e-17, 6.69916e-18, -8.81876e-12, 1.71042e-07, -9.8
1706115299405147, -1.55443e-18, 9.93586e-18, 7.84873e-18, -8.81696e-12, 1.71042e-07, -9.8
1706115299413147, 7.8908e-17, -6.89093e-18, 2.55333e-17, -8.81867e-12, 1.71042e-07, -9.8
1706115299425147, 1.07581e-12, 2.39626e-18, -5.722e-18, -8.82138e-12, 1.71103e-07, -9.8
1706115299433147, 1.13841e-17, 6.30723e-17, 1.46298e-17, -8.82159e-12, 1.71103e-07, -9.8
1706115299445147, 1.02224e-16, -1.19284e-16, -1.09816e-17, -8.81658e-12, 1.71042e-07, -9.8
1706115299453147, 6.43793e-17, 4.42589e-18, 1.85002e-17, -8.82183e-12, 1.71042e-07, -9.8
1706115299465147, 7.30926e-17, -2.14791e-17, 8.3601e-18, -8.81837e-12, 1.71042e-07, -9.8
1706115299473147, -3.43097e-17, -4.23547e-17, 5.11244e-18, -8.819e-12, 1.71042e-07, -9.8
1706115299485147, 4.36548e-18, -1.75076e-17, 8.03348e-18, -8.82128e-12, 1.71042e-07, -9.8
1706115299493147, -1.07581e-12, -5.86982e-18, 1.5088e-17, -8.81979e-12, 1.70981e-07, -9.8
1706115299505147, -1.07575e-12, 2.25667e-17, 4.11041e-18, -8.81874e-12, 1.7092e-07, -9.8
1706115299513147, 1.07584e-12, 8.66353e-17, 1.10865e-17, -8.81858e-12, 1.71103e-07, -9.8
1706115299525147, 1.07582e-12, 9.35315e-17, 3.79493e-17, -8.81827e-12, 1.71103e-07, -9.8
1706115299533147, 8.13019e-18, -8.10832e-17, -7.1653e-19, -8.81639e-12, 1.71042e-07, -9.8
