timestamp, gps_lat, gps_long, gps_alt, gps_alt_ellipsoid, gps_eph, gps_epv
1706112527513011, 47.397739400128450882, 8.5455933743780718714, 489.05029296875, 489.05029296875, 0.89999997615814208984, 1.7799999713897705078
1706112527637011, 47.397741132699152899, 8.5455902189620047693, 488.494293212890625, 488.494293212890625, 0.89999997615814208984, 1.7799999713897705078
1706112527761011, 47.397743481874108795, 8.545593613239038433, 487.94732666015625, 487.94732666015625, 0.89999997615814208984, 1.7799999713897705078
1706112527885011, 47.397741202917167413, 8.5455932697253373931, 488.145965576171875, 488.145965576171875, 0.89999997615814208984, 1.7799999713897705078
1706112528013011, 47.397741639848469219, 8.5455930043064469714, 488.61517333984375, 488.61517333984375, 0.89999997615814208984, 1.7799999713897705078
1706112528137011, 47.39774189240015545, 8.5455908033381309252, 487.9608154296875, 487.9608154296875, 0.89999997615814208984, 1.7799999713897705078
1706112528261011, 47.397744862025859902, 8.5455924957492808147, 487.678802490234375, 487.678802490234375, 0.89999997615814208984, 1.7799999713897705078
1706112528385011, 47.397740085535737364, 8.5455921758217723294, 487.13922119140625, 487.13922119140625, 0.89999997615814208984, 1.7799999713897705078
1706112528513011, 47.397741435978957725, 8.5455906212821233225, 487.89111328125, 487.89111328125, 0.89999997615814208984, 1.7799999713897705078
1706112528637011, 47.397740941805388104, 8.5455913690428406682, 488.15966796875, 488.15966796875, 0.89999997615814208984, 1.7799999713897705078
1706112528761011, 47.39774528290745792, 8.5455906120851157226, 488.343048095703125, 488.343048095703125, 0.89999997615814208984, 1.7799999713897705078
1706112528885011, 47.397746096490301682, 8.5455936330604167495, 488.753082275390625, 488.753082275390625, 0.89999997615814208984, 1.7799999713897705078
1706112529013011, 47.397742685380066519, 8.5455920904332209886, 487.794158935546875, 487.794158935546875, 0.89999997615814208984, 1.7799999713897705078
1706112529137011, 47.397741348188247912, 8.5455904719627824306, 488.55303955078125, 488.55303955078125, 0.89999997615814208984, 1.7799999713897705078
1706112529261011, 47.397743770230576388, 8.545590378538209464, 487.180694580078125, 487.180694580078125, 0.89999997615814208984, 1.7799999713897705078
1706112529385011, 47.397740358039385455, 8.5455904416677679336, 488.52923583984375, 488.52923583984375, 0.89999997615814208984, 1.7799999713897705078
1706112529513011, 47.397742192687637441, 8.5455902756175170509, 486.950927734375, 486.950927734375, 0.89999997615814208984, 1.7799999713897705078
1706112529637011, 47.397745249946510171, 8.545592472393137129, 487.64324951171875, 487.64324951171875, 0.89999997615814208984, 1.7799999713897705078
1706112529761011, 47.397745004034618432, 8.5455924852331097696, 487.890411376953125, 487.890411376953125, 0.89999997615814208984, 1.7799999713897705078
1706112529885011, 47.397740392099201756, 8.5455908485304838962, 488.060089111328125, 488.060089111328125, 0.89999997615814208984, 1.7799999713897705078
1706112530013011, 47.397745147540845778, 8.5455897998077361422, 487.101165771484375, 487.101165771484375, 0.89999997615814208984, 1.7799999713897705078
1706112530137011, 47.397742673194642293, 8.5455928353482484283, 487.566619873046875, 487.566619873046875, 0.89999997615814208984, 1.7799999713897705078
1706112530261011, 47.397742918669500511, 8.5455938810704719089, 487.747161865234375, 487.747161865234375, 0.89999997615814208984, 1.7799999713897705078
1706112530385011, 47.397742034352255303, 8.5455937360364284672, 488.890472412109375, 488.890472412109375, 0.89999997615814208984, 1.7799999713897705078
1706112530513011, 47.397742439260845515, 8.5455889476730781951, 488.00592041015625, 488.00592041015625, 0.89999997615814208984, 1.7799999713897705078
1706112530637011, 47.397742995457548432, 8.5455924162330703098, 488.428436279296875, 488.428436279296875, 0.89999997615814208984, 1.7799999713897705078
1706112530761011, 47.397744459897317881, 8.5455927925762651398, 487.462371826171875, 487.462371826171875, 0.89999997615814208984, 1.7799999713897705078
1706112530885011, 47.397744260523445803, 8.5455928956929856355, 488.36187744140625, 488.36187744140625, 0.89999997615814208984, 1.7799999713897705078
1706112531013011, 47.397744214747135061, 8.5455945861283542087, 488.640625, 488.640625, 0.89999997615814208984, 1.7799999713897705078
1706112531137011, 47.397742940516458532, 8.5455922652979570131, 489.0736083984375, 489.0736083984375, 0.89999997615814208984, 1.7799999713897705078
1706112531261011, 47.397742875509379701, 8.5455915876078218929, 487.921875, 487.921875, 0.89999997615814208984, 1.7799999713897705078
1706112531385011, 47.397742976608945753, 8.545591941263003477, 487.79791259765625, 487.79791259765625, 0.89999997615814208984, 1.7799999713897705078
1706112531513011, 47.397743295385765805, 8.5455927563205147379, 487.3958740234375, 487.3958740234375, 0.89999997615814208984, 1.7799999713897705078
1706112531637011, 47.397740978623012609, 8.5455922911635333605, 487.700653076171875, 487.700653076171875, 0.89999997615814208984, 1.7799999713897705078
1706112531761011, 47.397740044283153793, 8.5455929290713399382, 488.3101806640625, 488.3101806640625, 0.89999997615814208984, 1.7799999713897705078
1706112531885011, 47.397740462146003892, 8.5455942909059441348, 487.38238525390625, 487.38238525390625, 0.89999997615814208984, 1.7799999713897705078
1706112532013011, 47.397747333774297829, 8.5455939054460241522, 487.4600830078125, 487.4600830078125, 0.89999997615814208984, 1.7799999713897705078
1706112532137011, 47.397744286973676253, 8.5455937822161605055, 487.418426513671875, 487.418426513671875, 0.89999997615814208984, 1.7799999713897705078
1706112532261011, 47.397741101586255752, 8.5455935228912132118, 488.199310302734375, 488.199310302734375, 0.89999997615814208984, 1.7799999713897705078
1706112532385011, 47.397744639261773614, 8.5455907366557148919, 487.487548828125, 487.487548828125, 0.89999997615814208984, 1.7799999713897705078
