timestamp, est_lat, est_long, est_alt, est_alt_ellipsoid, est_eph, est_epv
1706113072375793, 47.397742373341500866, 8.5455956119614953082, 492.910736083984375, 492.87506103515625, 0.28921830654144287109, 0.30029135942459106445
1706113072383793, 47.397742374815884148, 8.5455956118609002203, 492.910858154296875, 492.87518310546875, 0.28992486000061035156, 0.30089223384857177734
1706113072391793, 47.397742376258953811, 8.5455956118364504448, 492.91094970703125, 492.875274658203125, 0.29063451290130615234, 0.30039173364639282227
1706113072407793, 47.397742379051351236, 8.5455956120067320114, 492.91119384765625, 492.875518798828125, 0.29206317663192749023, 0.3015982508659362793
1706113072415793, 47.397742380400764262, 8.5455956121975553685, 492.91131591796875, 492.875640869140625, 0.29278221726417541504, 0.30220425128936767578
1706113072423793, 47.397742381719091043, 8.5455956124563314802, 492.911468505859375, 492.87579345703125, 0.29350438714027404785, 0.30281209945678710938
1706113072431793, 47.39774238300642395, 8.5455956127812537915, 492.911590576171875, 492.87591552734375, 0.29422968626022338867, 0.30342179536819458008
1706113072447793, 47.397742385922057906, 8.5455956168025455355, 492.9124755859375, 492.888153076171875, 0.28460785746574401855, 0.29689031839370727539
1706113072455793, 47.397742387544340659, 8.5455956204327883086, 492.913238525390625, 492.888916015625, 0.28529384732246398926, 0.29748016595840454102
1706113072463793, 47.39774238913018678, 8.5455956240617449993, 492.913970947265625, 492.8896484375, 0.28598293662071228027, 0.29807180166244506836
1706113072471793, 47.3977423906800297, 8.5455956276897850898, 492.9146728515625, 492.890350341796875, 0.2866751253604888916, 0.29866528511047363281
1706113072487793, 47.397742393673553352, 8.5455956349446040576, 492.91607666015625, 492.891754150390625, 0.2880687713623046875, 0.29985773563385009766
1706113072495793, 47.397742395118129366, 8.545595638572050845, 492.916748046875, 492.892425537109375, 0.28877025842666625977, 0.29936480522155761719
1706113072503793, 47.397742396528478537, 8.5455956421998955364, 492.917449951171875, 492.89312744140625, 0.28947481513023376465, 0.29996341466903686523
1706113072511793, 47.397742397904963241, 8.5455956458284063615, 492.9180908203125, 492.893768310546875, 0.29018250107765197754, 0.30056387186050415039
1706113072527793, 47.397742400557660858, 8.5455956530882239974, 492.919403076171875, 492.89508056640625, 0.29160720109939575195, 0.30177026987075805664
1706113072535793, 47.397742401834406678, 8.5455956567194331086, 492.920013427734375, 492.89569091796875, 0.29232424497604370117, 0.30237621068954467773
1706113072543793, 47.397742403078396478, 8.545595660351036571, 492.920623779296875, 492.89630126953125, 0.2930443882942199707, 0.30186438560485839844
1706113072551793, 47.397742404289843421, 8.5455956639826897714, 492.921234130859375, 492.89691162109375, 0.29376769065856933594, 0.3024717867374420166
1706113072559793, 47.397742405469003302, 8.5455956676140480965, 492.921844482421875, 492.89752197265625, 0.29449415206909179688, 0.30308100581169128418
1706113072575793, 47.397742411140001195, 8.5455956664539698409, 492.924591064453125, 492.911956787109375, 0.28488418459892272949, 0.29765465855598449707
1706113072583793, 47.39774241387362963, 8.545595666016128078, 492.925933837890625, 492.913299560546875, 0.28557151556015014648, 0.29824629426002502441
1706113072591793, 47.397742416541028376, 8.545595665668830776, 492.92724609375, 492.91461181640625, 0.28626191616058349609, 0.29776531457901000977
1706113072607793, 47.397742421682259817, 8.5455956652334883472, 492.92974853515625, 492.9171142578125, 0.28765198588371276855, 0.29895344376564025879
1706113072615793, 47.397742424158529673, 8.5455956651393751855, 492.93096923828125, 492.9183349609375, 0.28835165500640869141, 0.29955023527145385742
1706113072623793, 47.397742426573458374, 8.5455956651237361399, 492.932159423828125, 492.919525146484375, 0.28905442357063293457, 0.30014887452125549316
1706113072631793, 47.397742428928154368, 8.545595665183771672, 492.93328857421875, 492.920654296875, 0.28976029157638549805, 0.30074933171272277832
1706113072647793, 47.397742433461147016, 8.5455956655199791783, 492.935516357421875, 492.922882080078125, 0.29118135571479797363, 0.30084747076034545898
1706113072655793, 47.397742435641205816, 8.5455956657912786056, 492.93658447265625, 492.9239501953125, 0.29189655184745788574, 0.30145123600959777832
1706113072663793, 47.397742437764641465, 8.545595666128527057, 492.9376220703125, 492.92498779296875, 0.29261487722396850586, 0.30205678939819335938
1706113072671793, 47.397742439832214245, 8.5455956665297456709, 492.938629150390625, 492.925994873046875, 0.29333636164665222168, 0.30266419053077697754
1706113072687793, 47.397742443802563628, 8.545595667516247218, 492.9405517578125, 492.92791748046875, 0.29478865861892700195, 0.3038845360279083252
1706113072695793, 47.397742447894103179, 8.545595662553147065, 492.941558837890625, 492.933380126953125, 0.28445899486541748047, 0.29675316810607910156
1706113072703793, 47.39774245187597046, 8.545595657770794773, 492.9425048828125, 492.934326171875, 0.28514432907104492188, 0.29734259843826293945
1706113072711793, 47.397742455750396573, 8.5455956531637511375, 492.943450927734375, 492.935272216796875, 0.28583276271820068359, 0.29793384671211242676
1706113072727793, 47.397742463185451811, 8.5455956444547886974, 492.945220947265625, 492.937042236328125, 0.28721886873245239258, 0.299121856689453125
1706113072735793, 47.397742466750187873, 8.5455956403429258472, 492.946044921875, 492.9378662109375, 0.28791654109954833984, 0.29971858859062194824
1706113072743793, 47.397742470215675326, 8.5455956363865457348, 492.946868896484375, 492.938690185546875, 0.28861728310585021973, 0.2992267310619354248
1706113072751793, 47.397742473583782896, 8.5455956325812199026, 492.947662353515625, 492.939483642578125, 0.28932112455368041992, 0.29982495307922363281
1706113072767793, 47.397742480035219614, 8.545595625406877005, 492.94915771484375, 492.94097900390625, 0.29073810577392578125, 0.30102691054344177246
