timestamp, att0, att1, att2, att3
1706117338392956, 0.723948, -0.000390749, -0.000425305, 0.689854
1706117338396956, 0.723948, -0.000391046, -0.000426286, 0.689854
1706117338412956, 0.723948, -0.000391609, -0.000426697, 0.689854
1706117338420956, 0.723948, -0.000391753, -0.000426219, 0.689855
1706117338432956, 0.723947, -0.000391918, -0.000425341, 0.689855
1706117338440956, 0.723947, -0.000391988, -0.000424623, 0.689855
1706117338452956, 0.723947, -0.000392033, -0.000423335, 0.689856
1706117338460956, 0.723947, -0.000392028, -0.000422348, 0.689856
1706117338472956, 0.723946, -0.000391969, -0.000420682, 0.689856
1706117338480956, 0.723946, -0.000391894, -0.000419433, 0.689857
1706117338492956, 0.723946, -0.000391741, -0.000417419, 0.689857
1706117338496956, 0.723945, -0.000391688, -0.000416753, 0.689857
1706117338512956, 0.723945, -0.000391468, -0.000414156, 0.689857
1706117338520956, 0.723945, -0.000391357, -0.000412897, 0.689858
1706117338532956, 0.723944, -0.000393269, -0.000409893, 0.689858
1706117338540956, 0.723944, -0.000397317, -0.000406355, 0.689858
1706117338552956, 0.723944, -0.0004034, -0.00040113, 0.689859
1706117338560956, 0.723944, -0.000407466, -0.000397719, 0.689859
1706117338572956, 0.723943, -0.000413584, -0.000392725, 0.689859
1706117338580956, 0.723943, -0.000417677, -0.000389472, 0.68986
1706117338592956, 0.723943, -0.000423835, -0.000384703, 0.68986
1706117338600956, 0.723942, -0.000427955, -0.000381607, 0.68986
1706117338612956, 0.723942, -0.000434159, -0.000377084, 0.689861
1706117338620956, 0.723942, -0.000438205, -0.000374196, 0.689861
1706117338632956, 0.723942, -0.000443929, -0.000370169, 0.689861
1706117338640956, 0.723941, -0.000447483, -0.000367714, 0.689861
1706117338652956, 0.723941, -0.000451846, -0.000364308, 0.689862
1706117338660956, 0.723941, -0.000453758, -0.000362151, 0.689862
1706117338672956, 0.72394, -0.000456279, -0.000359197, 0.689862
1706117338680956, 0.72394, -0.000457694, -0.000357436, 0.689863
1706117338692956, 0.72394, -0.000459413, -0.000355098, 0.689863
1706117338700956, 0.723939, -0.000460325, -0.000353712, 0.689863
1706117338712956, 0.723939, -0.000461349, -0.000351881, 0.689864
1706117338720956, 0.723939, -0.000461787, -0.000350834, 0.689864
1706117338732956, 0.723939, -0.000462103, -0.0003495, 0.689864
1706117338740956, 0.723938, -0.000462159, -0.000348741, 0.689864
1706117338752956, 0.723938, -0.000462085, -0.000347785, 0.689865
1706117338760956, 0.723938, -0.000461932, -0.000347276, 0.689865
1706117338772956, 0.723938, -0.000461578, -0.000346679, 0.689865
1706117338780956, 0.723938, -0.000461273, -0.000347611, 0.689865
1706117338792956, 0.723938, -0.000460734, -0.000350987, 0.689865
1706117338800956, 0.723938, -0.000460337, -0.000353317, 0.689865
1706117338812956, 0.723937, -0.000459713, -0.000356911, 0.689865
1706117338820956, 0.723937, -0.000459292, -0.000359356, 0.689866
1706117338832956, 0.723937, -0.000458665, -0.000363088, 0.689866
1706117338840956, 0.723937, -0.000458259, -0.000365616, 0.689866
1706117338852956, 0.723937, -0.000457677, -0.000369454, 0.689866
1706117338860956, 0.723937, -0.000457309, -0.000372034, 0.689866
1706117338872956, 0.723937, -0.000456794, -0.000375804, 0.689866
1706117338880956, 0.723936, -0.000456482, -0.000378165, 0.689866
1706117338892956, 0.723936, -0.000456066, -0.00038147, 0.689867
1706117338896956, 0.723936, -0.000455935, -0.000382532, 0.689867
1706117338912956, 0.723936, -0.0004544, -0.000385283, 0.689867
1706117338920956, 0.723936, -0.000453125, -0.000385906, 0.689867
1706117338932956, 0.723936, -0.000451264, -0.000386584, 0.689867
1706117338940956, 0.723936, -0.000450051, -0.000386884, 0.689867
1706117338952956, 0.723935, -0.000448273, -0.000387105, 0.689868
1706117338960956, 0.723935, -0.000447116, -0.000387084, 0.689868
1706117338972956, 0.723935, -0.000445423, -0.000386814, 0.689868
1706117338980956, 0.723935, -0.000444316, -0.000386505, 0.689868
1706117338992956, 0.723935, -0.000442685, -0.000385858, 0.689868
1706117339000956, 0.723935, -0.000441674, -0.000385354, 0.689868
1706117339012956, 0.723935, -0.000440293, -0.000384534, 0.689869
1706117339020956, 0.723934, -0.000439451, -0.00038396, 0.689869
1706117339032956, 0.723934, -0.000440093, -0.000382409, 0.689869
1706117339036956, 0.723934, -0.000440649, -0.000381776, 0.689869
1706117339052956, 0.723934, -0.000442999, -0.000379245, 0.689869
1706117339060956, 0.723934, -0.000444267, -0.000377989, 0.689869
1706117339072956, 0.723934, -0.000446276, -0.000376128, 0.68987
1706117339080956, 0.723933, -0.000447695, -0.000374914, 0.68987
1706117339092956, 0.723933, -0.000449935, -0.000373141, 0.68987
1706117339100956, 0.723933, -0.000451488, -0.000371988, 0.68987
1706117339112956, 0.723932, -0.0004539, -0.000370306, 0.689871
1706117339120956, 0.723932, -0.000455478, -0.000369252, 0.689871
1706117339132956, 0.723932, -0.000457743, -0.000367795, 0.689871
1706117339140956, 0.723932, -0.00045919, -0.000366895, 0.689871
1706117339152956, 0.723931, -0.000461259, -0.000365651, 0.689872
1706117339160956, 0.723931, -0.00046274, -0.000366685, 0.689872
1706117339172956, 0.723931, -0.000464831, -0.000368355, 0.689872
1706117339180956, 0.723931, -0.000466144, -0.000369535, 0.689872
1706117339192956, 0.723931, -0.000467987, -0.000371405, 0.689872
1706117339200956, 0.723931, -0.000469116, -0.000372724, 0.689873
1706117339212956, 0.72393, -0.000470665, -0.000374803, 0.689873
1706117339221216, 0.72393, -0.000471616, -0.000376244, 0.689873
1706117339233216, 0.72393, -0.000472927, -0.000378482, 0.689873
1706117339241216, 0.72393, -0.000473717, -0.000380027, 0.689873
1706117339253216, 0.72393, -0.000474767, -0.000382237, 0.689873
1706117339261216, 0.72393, -0.000475392, -0.000383643, 0.689873
1706117339273216, 0.72393, -0.000476227, -0.000385647, 0.689874
1706117339281216, 0.723929, -0.000476709, -0.000386898, 0.689874
1706117339293216, 0.723929, -0.000478714, -0.000387817, 0.689874
1706117339301216, 0.723929, -0.000479997, -0.000388347, 0.689874
1706117339313216, 0.723929, -0.000481851, -0.000389012, 0.689875
1706117339321216, 0.723928, -0.000483037, -0.000389353, 0.689875
1706117339333216, 0.723928, -0.000484752, -0.000389707, 0.689875
1706117339341216, 0.723928, -0.000485862, -0.000389855, 0.689876
1706117339353216, 0.723927, -0.000487483, -0.000389953, 0.689876
1706117339361216, 0.723927, -0.000488535, -0.000389928, 0.689876
1706117339373216, 0.723927, -0.000490056, -0.000389777, 0.689876
1706117339381216, 0.723927, -0.000491, -0.000389639, 0.689877
1706117339393216, 0.723926, -0.000492314, -0.000389384, 0.689877
1706117339397216, 0.723926, -0.000492715, -0.000389283, 0.689877
1706117339413216, 0.723926, -0.000495138, -0.000386539, 0.689878
1706117339421216, 0.723925, -0.000496428, -0.000384761, 0.689878
1706117339433216, 0.723925, -0.000498276, -0.000382078, 0.689878
1706117339441216, 0.723925, -0.000499445, -0.000380283, 0.689879
1706117339453216, 0.723925, -0.000501107, -0.00037759, 0.689879
1706117339461216, 0.723924, -0.000502164, -0.000375798, 0.689879
1706117339473216, 0.723924, -0.000503679, -0.000373119, 0.68988
1706117339481216, 0.723924, -0.000504639, -0.000371342, 0.68988
1706117339493216, 0.723923, -0.000505998, -0.000368732, 0.68988
1706117339501216, 0.723923, -0.000506834, -0.000367092, 0.68988
1706117339513216, 0.723923, -0.000507986, -0.000364784, 0.689881
1706117339521216, 0.723923, -0.000508682, -0.00036336, 0.689881
1706117339533216, 0.723922, -0.000509649, -0.000360366, 0.689881
1706117339541216, 0.723922, -0.000510273, -0.000357094, 0.689882
1706117339553216, 0.723922, -0.000511128, -0.000352337, 0.689882
1706117339561216, 0.723921, -0.00051164, -0.000349281, 0.689882
1706117339573216, 0.723921, -0.000512326, -0.000344869, 0.689883
1706117339577216, 0.723921, -0.000512542, -0.000343427, 0.689883
1706117339593216, 0.72392, -0.000513297, -0.000337898, 0.689883
1706117339601216, 0.72392, -0.000513627, -0.000335245, 0.689883
1706117339613216, 0.72392, -0.000514067, -0.000331399, 0.689884
1706117339621216, 0.72392, -0.00051433, -0.00032896, 0.689884
1706117339633216, 0.723919, -0.000514683, -0.000325581, 0.689884
1706117339641216, 0.723919, -0.000514889, -0.000323535, 0.689885
1706117339653216, 0.723919, -0.000516111, -0.000321258, 0.689885
1706117339661216, 0.723919, -0.000518174, -0.000320566, 0.689885
1706117339673216, 0.723918, -0.000521245, -0.000319772, 0.689885
1706117339681216, 0.723918, -0.000523277, -0.000319422, 0.689885
1706117339693216, 0.723918, -0.000526309, -0.000319155, 0.689886
1706117339701216, 0.723918, -0.000528321, -0.000319123, 0.689886
1706117339713216, 0.723918, -0.00053133, -0.000319284, 0.689886
1706117339721216, 0.723918, -0.000533331, -0.000319535, 0.689886
1706117339733216, 0.723918, -0.000536326, -0.000320107, 0.689886
1706117339741216, 0.723917, -0.000538273, -0.000320568, 0.689886
1706117339753216, 0.723917, -0.000541027, -0.000321315, 0.689887
1706117339761216, 0.723917, -0.000542737, -0.000321844, 0.689887
1706117339773216, 0.723917, -0.000545112, -0.000322663, 0.689887
1706117339781216, 0.723917, -0.000545731, -0.000325144, 0.689887
1706117339793216, 0.723917, -0.000545211, -0.000331754, 0.689887
1706117339801216, 0.723917, -0.000544739, -0.000336152, 0.689887
1706117339813216, 0.723916, -0.000543845, -0.000342718, 0.689887
1706117339821216, 0.723916, -0.000543141, -0.000347072, 0.689888
1706117339829216, 0.723916, -0.000542345, -0.000351402, 0.689888
1706117339841216, 0.723916, -0.000541002, -0.000357851, 0.689888
1706117339853216, 0.723916, -0.000539463, -0.000364232, 0.689888
1706117339861216, 0.723916, -0.000538352, -0.000368452, 0.689888
1706117339873216, 0.723916, -0.000536655, -0.00037454, 0.689888
1706117339881216, 0.723915, -0.000535557, -0.000378303, 0.689888
1706117339893216, 0.723915, -0.000533972, -0.000383506, 0.689889
1706117339897216, 0.723915, -0.000533455, -0.000385167, 0.689889
1706117339913216, 0.723915, -0.000525757, -0.000395049, 0.689889
1706117339921216, 0.723915, -0.0005191, -0.00040161, 0.689889
1706117339933216, 0.723915, -0.000509217, -0.000411023, 0.689889
1706117339941216, 0.723915, -0.000502695, -0.000417051, 0.689889
1706117339953216, 0.723915, -0.000493016, -0.000425725, 0.689889
1706117339961216, 0.723915, -0.000486644, -0.000431239, 0.689889
1706117339973216, 0.723915, -0.000477205, -0.00043914, 0.689889
1706117339981216, 0.723915, -0.000470979, -0.000444206, 0.689889
1706117339993216, 0.723915, -0.000461735, -0.000451527, 0.689889
1706117340001216, 0.723915, -0.00045593, -0.000456017, 0.689889
1706117340013216, 0.723915, -0.000447896, -0.000462103, 0.689889
1706117340021216, 0.723915, -0.00044293, -0.000465796, 0.689889
1706117340033216, 0.723914, -0.000433518, -0.000474112, 0.68989
1706117340041216, 0.723914, -0.000426833, -0.000480375, 0.68989
1706117340053216, 0.723914, -0.000417447, -0.000489226, 0.68989
1706117340061216, 0.723914, -0.00041156, -0.000494822, 0.68989
1706117340073216, 0.723914, -0.000403281, -0.000502778, 0.68989
1706117340081216, 0.723914, -0.000398176, -0.000507759, 0.68989
1706117340093216, 0.723913, -0.000391098, -0.000514794, 0.689891
1706117340101216, 0.723913, -0.000386694, -0.000519251, 0.689891
1706117340113216, 0.723913, -0.000380527, -0.000525619, 0.689891
1706117340117216, 0.723913, -0.000378689, -0.000527548, 0.689892
1706117340133216, 0.723912, -0.000372007, -0.000534647, 0.689892
1706117340141216, 0.723912, -0.000369144, -0.000537754, 0.689892
1706117340153216, 0.723912, -0.000365369, -0.000541929, 0.689893
1706117340161216, 0.723911, -0.000362848, -0.000545107, 0.689893
1706117340173216, 0.723911, -0.000359577, -0.000549386, 0.689893
1706117340181216, 0.723911, -0.000357674, -0.000551969, 0.689893
1706117340193216, 0.72391, -0.000355209, -0.000555458, 0.689894
1706117340201216, 0.72391, -0.000353842, -0.000557504, 0.689894
1706117340213216, 0.72391, -0.000352159, -0.0005602, 0.689894
1706117340221216, 0.72391, -0.000351227, -0.000561801, 0.689895
1706117340233532, 0.723909, -0.000350083, -0.000563935, 0.689895
1706117340241532, 0.723909, -0.000349492, -0.000565176, 0.689895
1706117340253532, 0.723909, -0.000348856, -0.00056673, 0.689895
1706117340261532, 0.723909, -0.000348563, -0.000567604, 0.689895
1706117340273532, 0.723909, -0.000348293, -0.000568693, 0.689896
1706117340281532, 0.723909, -0.000348226, -0.000569269, 0.689896
1706117340293532, 0.723908, -0.000343966, -0.000569843, 0.689896
1706117340301532, 0.723908, -0.000341193, -0.000570125, 0.689896
1706117340313532, 0.723908, -0.000337119, -0.000570411, 0.689896
1706117340321532, 0.723908, -0.000334457, -0.000570508, 0.689896
1706117340333532, 0.723908, -0.000330525, -0.000570537, 0.689896
1706117340341532, 0.723908, -0.00032793, -0.000570499, 0.689897
1706117340353532, 0.723907, -0.000324067, -0.000570369, 0.689897
1706117340361532, 0.723907, -0.000321506, -0.000570238, 0.689897
1706117340373532, 0.723907, -0.000317746, -0.000569991, 0.689897
1706117340381532, 0.723907, -0.000315407, -0.000569807, 0.689897
1706117340393532, 0.723907, -0.000312145, -0.000569511, 0.689897
1706117340397532, 0.723907, -0.000311149, -0.000569407, 0.689897
1706117340413532, 0.723907, -0.000304768, -0.000576917, 0.689898
1706117340421532, 0.723906, -0.000301331, -0.000581996, 0.689898
1706117340433532, 0.723906, -0.000296406, -0.000589626, 0.689898
1706117340441532, 0.723906, -0.000293296, -0.000594724, 0.689898
1706117340453532, 0.723906, -0.000288891, -0.000602392, 0.689898
1706117340461532, 0.723906, -0.000286101, -0.000607519, 0.689898
1706117340473532, 0.723906, -0.000282122, -0.000615233, 0.689899
1706117340481532, 0.723906, -0.000279616, -0.000620394, 0.689899
1706117340493532, 0.723905, -0.0002761, -0.000628033, 0.689899
1706117340501532, 0.723905, -0.000273966, -0.000632834, 0.6899
1706117340513532, 0.723904, -0.000271068, -0.000639598, 0.6899
1706117340521532, 0.723904, -0.000269358, -0.000643769, 0.6899
1706117340533532, 0.723904, -0.000265323, -0.000650187, 0.6899
1706117340541532, 0.723904, -0.000260429, -0.000655057, 0.689901
1706117340553532, 0.723903, -0.000253332, -0.000661921, 0.689901
1706117340561532, 0.723903, -0.000248777, -0.00066616, 0.689901
1706117340573532, 0.723903, -0.000242194, -0.000672011, 0.689902
1706117340581532, 0.723903, -0.000237941, -0.000675622, 0.689902
1706117340593532, 0.723902, -0.000231747, -0.000680627, 0.689902
1706117340601532, 0.723902, -0.000227746, -0.000683671, 0.689902
1706117340613532, 0.723902, -0.000221912, -0.000687835, 0.689903
1706117340621532, 0.723901, -0.000218198, -0.000690361, 0.689903
1706117340633532, 0.723901, -0.000213056, -0.000693733, 0.689903
1706117340641532, 0.723901, -0.000209942, -0.000695684, 0.689903
1706117340653532, 0.723901, -0.000206983, -0.000698204, 0.689904
1706117340657532, 0.723901, -0.000206909, -0.000698981, 0.689904
1706117340673532, 0.7239, -0.000207257, -0.000701556, 0.689904
1706117340681532, 0.7239, -0.000207743, -0.0007026, 0.689905
1706117340693532, 0.7239, -0.000208872, -0.000703876, 0.689905
1706117340701532, 0.723899, -0.000209852, -0.000704571, 0.689905
1706117340713532, 0.723899, -0.000211648, -0.000705402, 0.689906
1706117340717532, 0.723899, -0.000212362, -0.000705606, 0.689906
1706117340733532, 0.723899, -0.000215527, -0.000706241, 0.689906
1706117340741532, 0.723899, -0.000217262, -0.000706436, 0.689906
1706117340753532, 0.723898, -0.000219868, -0.000706611, 0.689906
1706117340761532, 0.723898, -0.000221593, -0.000706651, 0.689906
1706117340773532, 0.723898, -0.000224128, -0.000706619, 0.689907
1706117340781532, 0.723898, -0.000225754, -0.000706238, 0.689907
1706117340793532, 0.723898, -0.000228077, -0.000705143, 0.689907
1706117340801532, 0.723898, -0.000229547, -0.000704382, 0.689907
1706117340813532, 0.723898, -0.000231607, -0.000703211, 0.689907
1706117340821532, 0.723897, -0.000232886, -0.000702419, 0.689907
1706117340833532, 0.723897, -0.000234654, -0.000701222, 0.689907
1706117340841532, 0.723897, -0.000235719, -0.000700422, 0.689908
1706117340853532, 0.723897, -0.000237146, -0.000699229, 0.689908
1706117340861532, 0.723897, -0.000238001, -0.00069844, 0.689908
1706117340873532, 0.723897, -0.000239143, -0.000697302, 0.689908
1706117340881532, 0.723897, -0.000239803, -0.000696598, 0.689908
1706117340893532, 0.723896, -0.000240651, -0.000695627, 0.689908
1706117340897532, 0.723896, -0.00024091, -0.000695317, 0.689908
1706117340913532, 0.723896, -0.000240585, -0.000696738, 0.689909
1706117340921532, 0.723896, -0.000239751, -0.000698774, 0.689909
1706117340933532, 0.723895, -0.000238398, -0.00070192, 0.68991
1706117340941532, 0.723895, -0.000237442, -0.00070407, 0.68991
1706117340953532, 0.723895, -0.000235934, -0.000707372, 0.68991
1706117340961532, 0.723894, -0.00023488, -0.000709632, 0.68991
1706117340973532, 0.723894, -0.000233236, -0.000713101, 0.689911
1706117340981532, 0.723894, -0.000232109, -0.000715458, 0.689911
1706117340993532, 0.723894, -0.000230376, -0.000719054, 0.689911
1706117341001532, 0.723893, -0.000229254, -0.000721369, 0.689912
1706117341013532, 0.723893, -0.000227656, -0.000724647, 0.689912
1706117341021532, 0.723893, -0.000226645, -0.000726716, 0.689912
1706117341033532, 0.723892, -0.000224789, -0.000735822, 0.689913
1706117341041532, 0.723892, -0.000223479, -0.000743815, 0.689913
1706117341053532, 0.723891, -0.00022162, -0.000755593, 0.689914
1706117341061532, 0.723891, -0.000220445, -0.000763319, 0.689914
1706117341073532, 0.72389, -0.000218784, -0.000774716, 0.689914
1706117341081532, 0.72389, -0.000217753, -0.000782164, 0.689915
1706117341093532, 0.72389, -0.000216321, -0.000793122, 0.689915
1706117341101532, 0.723889, -0.000215428, -0.00080031, 0.689916
1706117341113532, 0.723889, -0.000214178, -0.000810925, 0.689916
1706117341121532, 0.723888, -0.000213433, -0.000817568, 0.689917
1706117341133532, 0.723888, -0.000212445, -0.000826752, 0.689917
1706117341141532, 0.723888, -0.00021186, -0.000832426, 0.689917
1706117341153532, 0.723887, -0.000211085, -0.000840275, 0.689918
1706117341161532, 0.723887, -0.000208753, -0.00084439, 0.689918
1706117341173532, 0.723887, -0.000205356, -0.000849835, 0.689918
1706117341181532, 0.723886, -0.000203146, -0.000853048, 0.689919
1706117341193532, 0.723886, -0.000199909, -0.000857252, 0.689919
1706117341201532, 0.723886, -0.000197806, -0.000859594, 0.689919
1706117341213532, 0.723886, -0.000194724, -0.000862467, 0.68992
1706117341221532, 0.723885, -0.000192707, -0.000864036, 0.68992
1706117341233532, 0.723885, -0.000189732, -0.000865909, 0.68992
1706117341241532, 0.723885, -0.000187783, -0.000866821, 0.68992
1706117341253532, 0.723885, -0.00018509, -0.000867802, 0.68992
1706117341261532, 0.723885, -0.000183426, -0.000868254, 0.68992
1706117341273532, 0.723885, -0.000181124, -0.000868668, 0.68992
1706117341281532, 0.723885, -0.000179732, -0.000868768, 0.689921
1706117341293532, 0.723884, -0.000178457, -0.000871622, 0.689921
1706117341301532, 0.723884, -0.000177727, -0.000873424, 0.689921
1706117341313532, 0.723884, -0.000176808, -0.000876007, 0.689922
1706117341321532, 0.723883, -0.000176329, -0.000877652, 0.689922
1706117341333532, 0.723883, -0.000175804, -0.000880051, 0.689922
1706117341341532, 0.723883, -0.000175558, -0.000881622, 0.689922
1706117341353532, 0.723882, -0.000175333, -0.000883956, 0.689923
1706117341361532, 0.723882, -0.000175284, -0.000885505, 0.689923
1706117341373532, 0.723882, -0.000175338, -0.000887789, 0.689923
1706117341381532, 0.723882, -0.000175423, -0.000889211, 0.689924
1706117341393532, 0.723881, -0.000175613, -0.000891202, 0.689924
1706117341397532, 0.723881, -0.000175697, -0.000891813, 0.689924
1706117341413532, 0.723881, -0.000176561, -0.000897241, 0.689925
1706117341421532, 0.72388, -0.000177101, -0.000900369, 0.689925
1706117341433532, 0.72388, -0.000177932, -0.00090494, 0.689925
1706117341441532, 0.72388, -0.000178496, -0.000907896, 0.689926
1706117341453532, 0.723879, -0.000179345, -0.000912193, 0.689926
1706117341461532, 0.723879, -0.000179909, -0.00091498, 0.689926
1706117341473532, 0.723879, -0.000180747, -0.000919053, 0.689927
1706117341481532, 0.723878, -0.000181298, -0.000921693, 0.689927
1706117341493532, 0.723878, -0.000182098, -0.000925498, 0.689927
1706117341501532, 0.723878, -0.000182601, -0.000927858, 0.689928
1706117341513532, 0.723877, -0.000183309, -0.000931142, 0.689928
1706117341521532, 0.723877, -0.000183746, -0.000933134, 0.689928
1706117341533532, 0.723877, -0.000186336, -0.000932955, 0.689928
1706117341541532, 0.723877, -0.000190682, -0.000928822, 0.689928
1706117341553532, 0.723877, -0.000197156, -0.000922392, 0.689928
1706117341561532, 0.723877, -0.000201437, -0.000917933, 0.689928
1706117341573532, 0.723877, -0.000207807, -0.000910997, 0.689928
1706117341581532, 0.723877, -0.000212024, -0.000906233, 0.689928
1706117341593532, 0.723877, -0.00021831, -0.000898895, 0.689928
1706117341601532, 0.723877, -0.000222471, -0.000893866, 0.689928
1706117341613532, 0.723877, -0.000228674, -0.000886141, 0.689928
1706117341621532, 0.723877, -0.000232688, -0.00088104, 0.689928
1706117341633532, 0.723877, -0.000238332, -0.000873761, 0.689928
1706117341641532, 0.723877, -0.00024181, -0.000869205, 0.689928
1706117341653532, 0.723877, -0.00024593, -0.00086188, 0.689928
1706117341661532, 0.723877, -0.000247536, -0.000856005, 0.689928
1706117341673532, 0.723877, -0.000249578, -0.00084762, 0.689928
1706117341681532, 0.723877, -0.000250661, -0.000842365, 0.689928
1706117341693532, 0.723877, -0.000251873, -0.000835, 0.689928
1706117341701532, 0.723877, -0.000252442, -0.000830398, 0.689928
1706117341713532, 0.723877, -0.000252946, -0.00082395, 0.689928
1706117341721532, 0.723877, -0.000253037, -0.000819978, 0.689928
1706117341733532, 0.723877, -0.000252833, -0.000814481, 0.689928
1706117341741532, 0.723877, -0.000252546, -0.000811117, 0.689928
1706117341753532, 0.723877, -0.000251979, -0.000806596, 0.689928
1706117341761532, 0.723877, -0.000251514, -0.00080396, 0.689928
1706117341773532, 0.723877, -0.000250714, -0.000800539, 0.689928
1706117341781532, 0.723877, -0.000252864, -0.000799306, 0.689928
1706117341793532, 0.723877, -0.000260135, -0.000799004, 0.689929
1706117341801532, 0.723877, -0.000264965, -0.000799097, 0.689929
1706117341813532, 0.723877, -0.000272212, -0.000799641, 0.689929
1706117341821532, 0.723877, -0.000277056, -0.000800224, 0.689929
1706117341833532, 0.723876, -0.000284354, -0.000801402, 0.689929
1706117341841532, 0.723876, -0.000289249, -0.000802396, 0.689929
1706117341853532, 0.723876, -0.000296645, -0.000804157, 0.689929
1706117341861532, 0.723876, -0.000301612, -0.000805471, 0.68993
1706117341873532, 0.723876, -0.000308845, -0.000807549, 0.68993
1706117341881532, 0.723876, -0.000313348, -0.000808956, 0.68993
1706117341893532, 0.723875, -0.000319627, -0.000811065, 0.68993
1706117341897532, 0.723875, -0.00032164, -0.000811766, 0.689931
